id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
4377,26,279.23562243773813,2659.39,11803.869675,35.29865383883022,29.6479073450693,5,5,1239,8,15,12,34,Não,Sim,Negar
2945,42,259.9445276196614,4094.0,28326.94389,93.77346271319944,38.32637642704356,8,7,6,43,22,4,28,Não,Não,Negar
9730,22,556.5618594556695,1438.91,145223.84436,616.7624952131332,25.039693556884423,4,2,5,8,5,4,8,Não,Não,Conceder
2719,52,252.4779602339152,783.52,42224.46473,209.57033945459855,38.36264192557869,4,0,6,12,2,1,4,Sim,Não,Conceder
7306,25,217.1397364688284,382.28,21805.579075,165.30402862617044,38.39914248309295,3,4,4,7,13,6,9,Não,Não,Negar
7489,39,417.892839148468,2620.89,43819.19864,39.93291535933968,39.15431259740792,2,7,5,18,16,8,33,Sim,Não,Negar
6075,55,411.9801016491745,1250.9,42763.21651,68.78395286103189,40.20483914904818,2,2,6,7,5,3,9,Sim,Não,Negar
7249,59,219.026696161944,194.3,20436.64455,191.9700063505529,35.11901896591274,4,8,5,28,9,2,15,Não,Não,Negar
12176,38,247.8666403362149,2188.14,19333.14775,56.171362453603,30.65676671147849,9,9,10,15,25,6,34,Não,Não,Negar
12418,57,369.9072250761833,992.2,80972.52624,426.525076962193,37.886179711526296,1,6,7,32,9,2,5,Não,Sim,Negar
4162,18,309.10990011463207,2987.02,40402.92494,64.008826369469,31.46863026816495,6,9,8,27,16,11,34,Não,Não,Negar
10645,24,1234.086303655376,959.06,136571.82152,125.60502967795712,37.67898430900817,0,4,3,4,9,2,4703,Não,Não,Conceder
9626,32,252.4032915610896,1794.51,13313.64775,21.366970568700197,32.877458333845844,6,9,10,22,14,11,23,Não,Não,Negar
9293,42,431.7870193149896,751.44,52170.4715,165.01414735167714,31.1023322968318,0,7,3,25,19,2,6,Sim,Não,Negar
11964,32,217.2366077477793,2172.22,19856.70078,182.4716329792981,33.68315211911449,4,8,4,15,19,8,19,Sim,Não,Negar
10146,18,434.5551761873597,3682.08,62177.50875,82.68219127953427,24.956819523335856,5,10,7,30,19,8,20,Não,Sim,Negar
12365,43,448.0594554899152,1169.62,80404.1608,161.8134132715814,26.0267579856001,1132,5,7,13,22,3,15,Não,Não,Negar
11059,39,178.66925857546403,1022.77,60428.9805,506.6701694766648,36.59624621047886,1,6,5,12,14,3,20,Sim,Não,Negar
4868,41,300.19214232866693,505.97,24791.194505,41.54862460575944,32.8582807879592,100,1124,6,27,18,5,19,Sim,Não,Negar
9007,33,802.1835921808723,1309.0,107138.85234,126.15215706510456,27.62638250081688,3,6,5,21,11,2,17,Não,Não,Negar
1018,52,1436.8205541223278,798.78,167409.14015999998,228.5397792110053,35.984121333539164,0,5,3,11,14,3,4,Não,Não,Conceder
11398,21,353.4955590567498,4670.92,26698.17829,40.80465077305397,35.96611644290315,5,10,8,18,24,9,31,Não,Sim,Negar
5336,32,275.9364550535081,2511.75,12025.97435,10.895046988254046,28.77052494536689,5,7,7,48,21,7,29,Não,Não,Negar
12407,58,499.4296866490533,454.94,58941.61,133.9414831961516,28.68064597270565,2,8,5,27,16,4,12,Não,Não,Conceder
1929,25,488.3979229752436,1274.63,68750.28300000001,178.40890343733574,39.80010951742588,4,10,8,38,19,10,31,Sim,Não,Negar
351,42,203.3105221867681,4879.41,92294.04288,411.4274636655325,32.665123094166816,6,8,7,26,22,12,22,Não,Não,Negar
12276,39,337.16958761341334,335.69,120186.98016,1039.7209815578797,31.08490539085588,3,3,7,8,3,2,2,Não,Sim,Negar
11670,35,497.4295694977957,1395.86,78444.67224,133.22408461520627,30.15958433977012,4,5,5,16,16,7,16,Sim,Não,Negar
10772,49,273.00515011830146,103.28,28318.804115000003,189.34826301546505,33.04219445756565,2,4,1,0,10,3,1,Não,Não,Conceder
11671,25,324.26883430913034,1570.43,65915.79225,285.6537559056955,26.624301824892488,3,9,6,52,18,11,19,Não,Não,Negar
9799,27,262.8698352282245,2200.96,24170.95716,92.97857104932116,30.27755780317448,8,10,9,49,18,8,27,Sim,Não,Negar
7349,60,570.2466820262507,664.92,79929.35904,229.02202520054803,26.836648453778423,2,2,1,15,7,0,5,Não,Sim,Conceder
7906,5259,705.7348571097048,794.92,81915.84696,100.99425140493462,27.43379274157619,1,8,4,18,15,1,6,Não,Não,Negar
565,36,381.3522949194737,1004.66,43900.12899999999,114.28134639621904,39.12448600472753,3,4,6,13,17,1,18,Não,Não,Negar
1583,43,814.4121703119607,1029.35,136154.90604,286.8193764749232,31.26459892169123,3,4,3,7,0,2,12,Sim,Não,Conceder
2176,41,290.1462901444005,540.26,99836.3052,568.1589825830642,33.25314345113451,4,4,5,4,7,0,12,Não,Não,Negar
7664,29,296.51686153907843,1619.77,59318.35875,126.23540868958612,24.174873072872515,9,8,5,15,24,7,27,Não,Sim,Negar
12475,39,420.7130711705748,901.87,43105.10057,107.88490558267227,31.111583209154936,1,5,4,17,14,0,13,Não,Não,Negar
3934,59,322.27534301186137,1329.98,25100.71536,71.377799742457,25.9224910832818,2,0,4,4,8,1,2,Não,Não,Negar
2708,56,257.6124071760453,1383.67,28636.10673,149.18154649691954,24.799208773371628,4,5,6,17,19,4,11,Não,Sim,Negar
12343,42,284.7381559873,544.01,28086.040325,127.91457846918132,38.66063277559847,3,5,4,12,1,0,1,Não,Não,Conceder
12375,42,419.8066443945903,437.84,44329.80909,53.79403977016501,38.96012925129875,3,6,6,9,14,1,5,Não,Não,Negar
3536,36,678.8197670408057,871.36,106445.07822,131.63307177265216,32.52808950313617,4,4,6,5,18,0,16,Não,Sim,Negar
11472,31,1154.4837130091323,877.78,127738.86292,124.62595365753424,32.80382318963646,0,4,5,26,10,3,9,Não,Não,Negar
7926,28,421.46954276720487,1072.94,48890.338,159.73827792251552,30.133262167082982,1,1,7,26,4,2,2,Sim,Não,Negar
9731,49,689.2608376804968,185.98,104895.88296,114.48365659478384,30.096551405000053,6,3,4,10,14,7,9,Sim,Não,Negar
3740,58,603.6018568771046,471.3,71393.882,85.05959210467309,31.727641162023406,1,5,7,-3,4,0,12,Não,Não,Negar
9775,58,241.7994581973764,1167.04,168091.48512,911.004772101777,25.312377385378376,4,0,3,6,4,4,4,Não,Não,Negar
822,60,497.2421201768472,301.82,53051.222,75.72889702682933,33.78191186637772,3,0,4,3,10,4,12,Não,Não,Negar
2064,26,270.277678722983,1162.52,55107.93575,341.7545340305751,28.165612336604305,100,3,3,2,10,4,4,Não,Não,Conceder
8441,43,256.4226771860831,2438.57,40460.77476,204.34393487980276,32.10002679397484,2,4,3,23,16,11,31,Sim,Não,Negar
82,506,857.8262026487407,1374.56,110174.36196,134.20147774873143,32.685521602498184,1,3,3,4,9,2,6,Não,Não,Conceder
8244,41,378.04953113069496,192.94,115413.93318,762.465006044934,34.87267118401741,1,4,1,4,5,1,1,Sim,Não,Conceder
11563,49,321.485774997941,2087.18,20737.89053,10000.0,32.8593595365515,3,6,4,24,14,10,34,Sim,Não,Negar
2698,29,248.5665581440623,2538.06,21154.17416,68.2822032834052,29.97703052891241,6,10,8,26,16,6,21,Não,Não,Negar
832,59,333.99741104049764,1099.66,29879.58064,79.49340584262451,33.78484948770108,2,4,4,9,16,3,17,Não,Não,Negar
4575,36,224.03086525896987,1367.75,22277.63874,152.13549344121046,36.90785864347645,3,4,3,18,12,5,10,Não,Não,Negar
3827,18,184.0820873331715,1870.54,27913.20014,188.0822264386417,30.98253863915314,7,8,8,17,11,4,18,Não,Não,Negar
9080,49,622.8561560826595,1251.99,63835.436,10000.0,36.77737015827925,1,6,1024,12,19,1,19,Sim,Não,Negar
2834,35,295.31479870952734,12.9,20655.88483,81.67573710286453,26.21783400453044,100,8,6,15,18,1950,12,Sim,Não,Negar
8272,54,561.2436062780613,836.88,74622.75048,184.8067892433676,34.63933548048099,3,5,5,5,19,0,6,Não,Não,Negar
11607,29,421.7684422459925,2632.8,71974.83825,100.5817792934528,34.218176744450425,5,8,8,23,14,11,29,Não,Sim,Negar
6889,31,337.16958761341334,1475.05,105148.27856,806.1293984951404,32.14765297668702,5,6,7,26,15,6,14,Não,Não,Negar
49,48,194.364477959624,3053.16,91008.61536,162.58872416902926,39.43016630693703,9,10,9,20,19,9,25,Não,Não,Negar
7111,24,712.0426609094177,642.93,78818.166,100.13533909058224,41.58114978175971,0,2,3,0,5,2,1,Não,Não,Negar
8402,22,239.54329918761525,4931.01,23872.87252,121.5527773998202,34.47477362835542,8,10,1243,56,19,9,21,Não,Não,Negar
9373,50,825.7081204145187,1311.47,151507.02736,10000.0,37.82841950008896,5,3,4,20,9,7,9,Não,Não,Negar
12319,34,293.4420063585055,196.13,46268.152,109.69008757811356,32.58695769510199,6,7,4,26,14,7,18,Não,Não,Negar
7723,46,291.8191622696091,1619.3,26583.627,80.82008002396509,32.78628057624396,5,9,5,47,14,8,30,Não,Não,Negar
9396,31,461.2788570498629,2685.23,72410.779,203.14902206906467,38.13033032146563,3,4,6,25,17,4,10,Não,Não,Negar
4096,48,275.5921632997381,1035.28,24168.586155,81.54770927691196,23.74543639472877,4,1,1,6,5,3,4,Não,Não,Conceder
2690,45,283.5368459967413,3093.39,28298.20812,47.93880922221728,36.29560520555896,100,9,9,25,25,12,18,Não,Não,Negar
6128,46,977.7627590104624,1257.75,123454.05696,198.7252409895377,36.29035703054286,0,3,5,34,2,1,10,Não,Não,Negar
8817,45,272.60376513070565,3698.45,22287.20382,49.18014727519851,32.102666110027144,9,10,9,36,25,11,17,Não,Não,Negar
4846,49,454.9528822636536,2057.89,48051.017,104.58801807642656,33.8830606212959,2,8,5,15,19,12,23,Sim,Não,Negar
6819,27,371.46484749828096,1585.96,44950.12074,38.238150460356685,26.49369678697911,4,8,10,57,15,6,23,Não,Não,Negar
2374,47,327.4535800555081,1473.64,27692.96012,56.5466400284834,35.939430350583265,2,7,6,20,13,11,32,Não,Não,Negar
9862,45,323.53565029820714,1523.8,43998.472,96.44097720232304,37.45159693120212,4,9,6,50,17,6,34,Não,Não,Negar
2759,55,410.9942887270493,512.07,41989.56636,68.7525712268619,27.98729212550172,1,8,4,27,13,0,6,Não,Não,Negar
12405,28,410.0926746781673,1075.47,132023.9958,842.2335521180197,35.97141447896935,1,4,4,14,9,2,5,Não,Não,Conceder
7091,29,703.4693837026774,158.8,73945.2875,64.25978296398914,36.44084685099793,0,3,7,8,3,0,5,Não,Não,Negar
7105,27,270.21306607947207,2495.35,42174.62634,167.93525452176996,31.577490500246657,6,9,10,15,20,10,16,Não,Não,Negar
5768,55,926.3370250792432,1286.5,99442.95744,62.188974920756905,40.392338677317056,0,6,5,27,17,1,9,Sim,Não,Negar
3881,20,244.0723592530577,2111.86,67177.089,360.98824540504273,25.512589267310105,3,9,5,43,12,8,31,Não,Sim,Negar
8261,35,284.6744075445941,1058.03,55054.231750000006,371.1657668843717,33.12713842935742,1,1,4,14,12,1,7,Não,Não,Negar
5512,41,426.47698556087647,233.82,129853.42552,772.9939906734805,31.02837691715908,1,5,1,0,6,4,10,Sim,Não,Conceder
4935,20,330.5528829689883,168.33,71065.77799999999,134.20147774873143,28.126260845288453,6,7,4,14,14,5,8,Não,Não,Negar
11458,44,264.5322993313385,878.44,14349.5781,21.651562217377236,33.76478912445126,2,7,6,20,9,3,20,Não,Não,Negar
7542,22,215.43843860786728,2621.47,25916.94903,134.20147774873143,26.72249709897272,7,4,6,29,7,6,27,Não,Não,Negar
9932,45,354.0473142671902,1664.96,24538.56426,42.73432634914757,34.389276585881646,2,4,8,27,12,12,26,Não,Não,Negar
3946,32,601.1913523049725,3399.41,90196.544,134.20147774873143,31.6863350525998,7,6,8,49,25,8,28,Não,Não,Negar
9998,35,281.08123058472734,1643.49,11016.69985,30.29494152476171,36.752826731500186,100,8,5,36,14,485,24,Não,Não,Negar
2165,41,286.53493451851045,107.8,19751.451125,80.48599341897041,23.91925729276269,3,4,5,22,13,4,6,Não,Sim,Negar
2887,48,235.0626227602928,1717.09,12149.259525,95.89180664085453,31.15755397029816,7,8,6,12,9,8,25,Não,Não,Negar
8529,59,344.2119678868843,1237.39,33274.40046,122.23353211311571,41.09253381257431,0,5,3,9,10,3,15,Não,Não,Negar
9044,40,474.5143326299397,694.02,54633.9465,63.69478779137626,33.991089586663755,3,0,7,4,3,4,4,Não,Não,Conceder
517,46,262.0535549912496,2225.18,26370.93907,191.54864699863415,38.0718175494072,2,6,6,33,16,7,19,Não,Não,Negar
9746,32,482.6724743331945,1373.82,41649.363000000005,134.20147774873143,35.84222243535905,0,8,3,29,14,6,20,Não,Sim,Negar
5020,25,299.4555259883594,1238.7,42260.8095,297.4329740116406,26.88396539854249,0,5,6,13,3,1,1,Não,Não,Negar
173,26,808.6933307272142,455.22,96213.26464,95.86465456065368,39.76005143512123,1,8,5,17,10,8,13,Sim,Não,Negar
640,47,271.0246072124021,3918.55,10561.255575,31.145480377552783,33.70020086011445,6,10,9,55,24,10,19,Não,Não,Negar
5415,48,177.15514477732663,327.8,69049.0605,537.2062975993598,40.20457456629089,2,5,3,11,22,5,20,Não,Sim,Negar
11642,24,242.78611389362783,2608.97,44135.8925,211.07292025148232,31.976846658046068,8,6,6,19,18,11,32,Não,Não,Negar
1144,61,330.9526392933996,1227.21,134710.32356,888.1335166141469,33.909376887126434,1,7,6,12,10,3,20,Não,Não,Negar
9000,56,311.4503731913361,470.36,30167.92457,142.42398184790488,27.78309773284157,1,1,6,7,5,4,12,Sim,Não,Negar
7733,48,894.9563833368898,332.47,113937.10744,134.20147774873143,28.55136769372494,0,6,6,21,19,4,18,Sim,Não,Negar
10457,49,423.6502222387213,1445.81,45844.596000000005,29.969147175338374,35.72706143740175,3,7,5,10,18,6,18,Não,Não,Negar
1833,28,429.6945992606557,570.25,28829.55642,24.13390073934433,28.21409833694061,0,7,7,5,23,4,20,Não,Não,Negar
8024,506,335.73456130087465,838.13,23893.42123,51.01301101830618,32.81012276379439,4,2,1,2,12,3,5,Sim,Não,Conceder
9571,57,345.42072616187545,575.48,130541.69763,675.5050349893887,33.92536227188098,4,4,6,14,0,3,7,Não,Não,Negar
3687,44,244.460281590803,4094.24,13095.8113,83.34183401561639,24.35896261659701,8,6,7,17,24,6,19,Sim,Não,Negar
9483,40,402.3440966096714,1391.92,27484.77102,53.67129496577199,34.863606048777626,2,3,3,6,19,10,33,Não,Não,Negar
6930,40,225.3046178869224,1598.4,23067.66301,146.41907486086885,23.76299968079049,5,7,9,54,21,10,19,Não,Não,Negar
4538,54,651.2269290124532,597.32,90019.95840000002,159.25427460343158,27.445351334554807,2,6,3,16,9,4,8,Não,Sim,Negar
6473,48,285.8431052062777,399.01,17790.544850000002,95.0775898011606,27.05211917406353,4,3,5,15,12,0,18,Sim,Não,Negar
7938,34,375.12486568213706,4683.95,75592.4256,163.27297833346995,29.490249756728463,9,9,5,39,21,11,27,Não,Não,Negar
835,29,252.6170433895084,2377.23,44967.71076,36.71725972382745,24.0318462420627,9,9,5,58,22,8,15,Não,Não,Negar
2487,43,291.8786314512348,936.02,19844.0284,79.37050421677361,27.863443194298853,3,7,6,27,14,4,8,Não,Não,Negar
11802,26,221.90474625655537,4578.85,12897.544400000002,28.474585366271143,30.930985262835367,8,10,5,17,18,12,34,Não,Não,Negar
6171,61,346.18212731016393,1426.06,42187.36627,211.64095602316945,37.17257220066956,0,5,7,18,3,2,11,Não,Não,Negar
7133,27,196.6691129416429,4019.02,26055.73726,197.314970624801,34.42302793981252,6,9,9,39,19,11,20,Não,Não,Negar
10289,30,139.08725193764118,3524.86,44940.0315,141.21445449201065,31.64177300894272,9,6,7,26,17,9,24,Não,Não,Negar
11961,22,249.16521450404449,219.36,17483.473385,66.02665496535468,35.32297257933594,7,5,4,19,9,7,20,Não,Não,Negar
7350,53,406.97950860330377,1.42,24569.58322,19.172324730029587,41.15396710872828,0,7,4,27,16,4,15,Não,Não,Negar
11954,24,271.03676744921785,1209.22,22959.79917,156.9480511962215,32.89735120699657,1,4,3,21,12,3,5,Não,Não,Negar
66,21,548.0256556303023,2497.34,83703.84288000001,124.6322882481766,33.594825065525875,5,8,943,50,9,6,32,Sim,Não,Negar
10241,26,405.1088574704266,1351.29,44063.9115,56.55781210290984,39.56902007044642,100,5,6,11,7,0,3,Não,Não,Conceder
8900,38,270.6559073829889,1924.07,41947.92854,111.65077114138852,34.90216969862671,6,9,10,50,14,7,32,Não,Não,Negar
8494,20,336.36713708914857,444.88,43313.73375,134.20147774873143,32.00064548131526,3,7,3,24,11,4,16,Não,Não,Negar
2025,58,278.78226341458304,1348.43,43419.782,322.89040325208373,25.09554898327787,0,1,5,14,14,2,5,Não,Não,Negar
8032,40,221.14961021720825,2815.41,25732.98336,177.09153232740368,38.24989481630853,100,8,5,22,23,10,23,Não,Não,Negar
355,60,402.9311969675268,94.75,33802.11457,22.803105355072173,37.80152426072685,1,4,3,18,12,3,10,Não,Não,Negar
9430,38,421.976046175025,4751.96,74975.84324999999,97.33250400879012,37.60630048010352,6,8,8,25,20,11,32,Não,Não,Negar
4763,28,352.75767286047784,544.02,17926.344695,50.240010972623466,27.715785750237785,1,5,3,13,13,4,5618,Sim,Não,Negar
8348,6585,450.7621499522476,528.95,79436.10500000001,134.20147774873143,27.098098897194603,2,5,6,19,11,6,12,Não,Não,Negar
10125,41,223.8015644633876,2142.89,76787.39775,184.89944477518557,38.36057822218051,9,8,8,24,24,6,32,Não,Não,Negar
6460,42,363.8060726452104,176.51,31010.78645,92.1142064956202,34.98236372462748,1,7,6,18,11,2,13,Não,Não,Negar
12307,49,138.58919435746142,1976.63,42233.933000000005,251.74071340275052,34.009020691278465,8,6,7,35,20,11,24,Sim,Não,Negar
8485,33,359.2825208971199,439.35,29077.606775,111.97953089761442,32.384735887108306,1,5,7,0,1,2,1,Não,Não,Negar
4569,21,290.3894149784405,1340.46,54412.711500000005,108.62887722118624,24.45147444466781,8,9,7,59,17,9,33,Não,Sim,Negar
3128,45,925.7378385548463,405.45,103811.81304,53.71421852537735,37.57862912668835,1,1,3,20,12,3,8,Sim,Não,Negar
5059,29,337.16958761341334,1394.25,92525.87264,782.7626221216298,33.13981935488016,7,9,10,29,22,6,25,Não,Não,Negar
310,35,263.31602421111216,4182.21,27699.06664,68.07716809836327,32.71470196886297,8,8,10,19,16,11,28,Sim,Não,Negar
9856,56,889.4000571482643,1273.05,101839.89426,152.12169285173573,37.78232956482832,0,6,4,27,17,2297,11,Não,Não,Negar
6250,21,154.653081997333,2391.98,43687.028,344.2498402757538,26.66248105215757,4,8,3,19,16,10,34,Não,Não,Negar
11724,42,344.9835978790857,285.29,60020.198,149.23337680344386,28.94447881516983,4,5,7,27,16,1,12,Sim,Não,Negar
9741,34,397.1046482445203,1751.18,44659.482,137.55479056763974,29.90453349080111,2,8,10,47,7,6,31,Não,Não,Negar
4355,23,445.6506784893144,1408.66,42432.410650000005,34.49202160471729,26.1321731232862,2,5,3,6,19,7,18,Não,Não,Negar
8108,45,898.3755090074358,885.12,98304.09152,101.4158243258978,31.90108526747127,0,4,5,13,8,0,6,Não,Não,Negar
6253,3897,368.4424343642305,454.4,36890.31143,140.50698230243617,38.424864234937246,0,3,4,21,17,6,19,Não,Não,Negar
8019,26,114.22424833754536,3869.25,90671.10112,517.7280483660594,31.94810503909457,5,9,7,46,23,7,3028,Não,Não,Negar
11942,60,310.1059060170864,757.92,15299.164725,76.92529542400456,30.190435471818176,1,7,4,13,17,4,3,Não,Não,Conceder
2584,28,309.47913522332834,424.32,26656.8512,121.44753144333836,26.359820047428823,100,6,6,16,16,1,11,Sim,Não,Negar
6506,21,434.47782467760106,1350.4,75069.96000000002,138.79126527329478,30.74691402972272,4,7,7,18,12,7,11,Sim,Não,Negar
2771,23,137.14816434011072,4792.62,77025.40299999999,511.92007179412695,36.02413612214231,5,8,8,47,19,12,18,Não,Não,Negar
4813,26,718.5617573557265,1221.97,97872.00168,123.22500835641566,29.08890784183053,2,4,5,13,13,1,17,Sim,Não,Negar
10091,35,336.23257426569256,1904.56,38944.11514,85.3414001105523,37.62478222118635,2,7,7,42,17,6,28,Sim,Não,Negar
8511,61,281.9086955211182,541.18,19334.721665,145.35309614554848,21.872527563763622,0,2,7,1,6,4,9,Não,Não,Conceder
6177,41,442.4899869277199,566.05,58136.711500000005,75.86919888150156,34.77234582718133,4,3,3,5,14,6,8,Não,Não,Negar
3210,26,232.64944476540947,2727.69,27412.85729,146.76570868196632,30.45119422847786,5,6,8,39,23,10,23,Sim,Não,Negar
10013,39,228.7279319589966,3174.97,24079.21075,144.7048806364128,36.247416308967935,1289,7,10,23,17,6,30,Não,Não,Negar
3906,31,379.06378075233147,822.94,37904.92594,30.694860967158498,37.97458353354976,2,4,6,9,12,4,10,Não,Não,Negar
11055,48,420.9858772727697,509.45,45844.51024999999,75.17410997794875,24.35889986432117,2,4,5,4,6,1,5,Não,Não,Conceder
12022,55,385.9342087506059,29.87,100829.96616,582.4278259183886,28.48488084468316,1,4,1,10,9,1,4,Sim,Não,Conceder
6126,55,366.9484839446949,607.9,42743.6135,56.720657999214325,28.69324856632591,3,7,3,24,11,0,14,Não,Não,Negar
6728,35,374.7992129282681,2597.2,53777.5245,158.51467902761584,24.65398488109425,4,8,8,15,16,2547,30,Não,Não,Negar
2380,629,442.7725180952529,1000.07,49456.3125,79.8699757670443,28.383351068697785,4,5,4,3,12,7,11,Não,Não,Negar
8714,42,244.8428386411808,366.86,41909.479080000005,278.1973203694115,31.1725357334453,1,2,4,5,2,4,10,Sim,Não,Conceder
6773,19,274.53438262933463,1640.86,13655.928,11.348913391667184,31.706120471768788,5,10,9,37,15,12,15,Não,Não,Negar
4170,39,340.52128452572134,2172.61,74203.101,185.138787650084,38.1213560723316,7,6,10,42,11,8,34,Não,Não,Negar
10208,36,262.59239759914607,2618.46,46409.6885,179.56397716123763,24.89778928170125,6,4,7,30,9,6,22,Não,Não,Negar
3429,50,289.23277325427426,3911.42,15528.31085,35.32142949058771,32.00017670314778,5,7,10,57,19,11,4653,Não,Não,Negar
4422,46,240.0201657400309,776.31,43258.93894,268.0397275818788,40.86587660914165,3,4,5,22,16,1,7,Não,Não,Conceder
1102,22,358.84573855410696,4082.37,60310.425,59.48091995449126,35.50756166464157,6,10,10,42,16,8,21,Não,Não,Negar
